Subsystem 3	H: mean rel. freq. (%)	H: std. dev. (%)	NH: mean rel. freq. (%)	NH: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	ERR1398068	ERR1398068: parent seq. count	ERR1398068: rel. freq. (%)	ERR1398076	ERR1398076: parent seq. count	ERR1398076: rel. freq. (%)	ERR1398077	ERR1398077: parent seq. count	ERR1398077: rel. freq. (%)	ERR1398085	ERR1398085: parent seq. count	ERR1398085: rel. freq. (%)	ERR1398168	ERR1398168: parent seq. count	ERR1398168: rel. freq. (%)	ERR1398221	ERR1398221: parent seq. count	ERR1398221: rel. freq. (%)	ERR1398078	ERR1398078: parent seq. count	ERR1398078: rel. freq. (%)	ERR1398089	ERR1398089: parent seq. count	ERR1398089: rel. freq. (%)	ERR1398129	ERR1398129: parent seq. count	ERR1398129: rel. freq. (%)	ERR1398206	ERR1398206: parent seq. count	ERR1398206: rel. freq. (%)	ERR1398257	ERR1398257: parent seq. count	ERR1398257: rel. freq. (%)	ERR1398263	ERR1398263: parent seq. count	ERR1398263: rel. freq. (%)	
Type VI secretion systems	0.130244922922	0.0438181231319	0.134984894618	0.0512605579756	0.87831441748	0.87831441748	-0.00473997169618	-0.0721584585301	0.0626785151377		115.7527778	62613.9999989	0.184867246625	70.04090909	54430.0	0.128680707496	63.39920635	55126.9999996	0.115005725598	43.38095238	40585.0000001	0.106889127461	115.7527778	62613.9999989	0.184867246625	52.07424242	85145.0000002	0.0611594837276	77.39285714	54754.9999992	0.141343908577	106.1706349	52990.9999993	0.200355975357	27.07821068	32002.0000006	0.0846141199909	47.21944444	62699.0	0.0753113198616	83.17460317	41133.9999993	0.202204023852	67.33535354	63475.9999994	0.106080020072	
Succinate dehydrogenase	0.135081367622	0.0427441579167	0.130279887374	0.0541489590424	0.87958525707	0.87958525707	0.00480148024808	-0.0644463386209	0.0740492991171		73.6468254	62613.9999989	0.117620381067	116.5900794	54430.0	0.214201872864	87.97738095	55126.9999996	0.159590365793	31.22695915	40585.0000001	0.0769421193789	73.6468254	62613.9999989	0.117620381067	106.0166667	85145.0000002	0.12451308556	81.14206349	54754.9999992	0.148191148738	36.97063492	52990.9999993	0.0697677623002	73.95	32002.0000006	0.231079307539	92.61230159	62699.0	0.147709375891	42.95396825	41133.9999993	0.104424486436	51.10277778	63475.9999994	0.0805072433368	
Arsenic resistance	0.0321731824409	0.00855603735	0.0311826583206	0.0117774237766	0.882378965285	0.882378965285	0.000990524120382	-0.0137051723138	0.0156862205545		22.0	62613.9999989	0.035135912097	16.5	54430.0	0.0303141649825	17.0	55126.9999996	0.030837883433	18.33333333	40585.0000001	0.0451726828384	22.0	62613.9999989	0.035135912097	14.0	85145.0000002	0.0164425391978	11.5	54754.9999992	0.0210026481603	13.5	52990.9999993	0.0254760242309	15.5	32002.0000006	0.0484344728445	14.5	62699.0	0.0231263656518	19.33333333	41133.9999993	0.0470008589739	14.0	63475.9999994	0.022055580062	
"Cold shock, CspA family of proteins"	0.0155520645456	0.0100656970178	0.0163368280588	0.00556273685347	0.882603331445	0.882603331445	-0.000784763513275	-0.0126998991395	0.0111303721129		9.0	62613.9999989	0.0143737822215	3.0	54430.0	0.00551166636046	7.0	55126.9999996	0.0126979520018	15.0	40585.0000001	0.0369594677836	9.0	62613.9999989	0.0143737822215	8.0	85145.0000002	0.00939573668446	10.0	54754.9999992	0.0182631723133	6.0	52990.9999993	0.0113226774359	4.0	32002.0000006	0.0124992187986	6.0	62699.0	0.00956953061453	10.0	41133.9999993	0.0243107891286	14.0	63475.9999994	0.022055580062	
Poly-gamma-glutamate biosynthesis COPY	0.0049731369827	0.00472811576842	0.00459312124008	0.00300705960438	0.88301158533	0.88301158533	0.000380015742619	-0.00534256290858	0.00610259439382		2.0	62613.9999989	0.003194173827	0.5	54430.0	0.000918611060076	2.75	55126.9999996	0.00498848114358	6.166666667	40585.0000001	0.0151944478674	2.0	62613.9999989	0.003194173827	2.0	85145.0000002	0.00234893417111	2.333333333	54754.9999992	0.0042614068725	3.833333333	52990.9999993	0.00723393280567	0.0	32002.0000006	0.0	2.5	62699.0	0.00398730442272	3.833333333	41133.9999993	0.00931913583183	1.75	63475.9999994	0.00275694750774	
Putative sugar ABC transporter (ytf cluster)	0.0208655601415	0.0103112838995	0.0217636950473	0.00850332640487	0.883651742947	0.883651742947	-0.00089813490581	-0.0142817161393	0.0124854463276		6.833333333	62613.9999989	0.0109134272417	17.16666667	54430.0	0.0315389797354	13.2	55126.9999996	0.0239447094892	14.66666667	40585.0000001	0.0361381462855	6.833333333	62613.9999989	0.0109134272417	10.0	85145.0000002	0.0117446708556	15.58333333	54754.9999992	0.0284601101822	19.86666667	52990.9999993	0.037490643072	4.555555556	32002.0000006	0.0142352214109	11.23333333	62699.0	0.0179162878674	5.8	41133.9999993	0.0141002576946	11.66666667	63475.9999994	0.0183796500569	
Nitrate and nitrite ammonification	0.0984283052234	0.0319386460209	0.101530673163	0.0339165814975	0.884599683406	0.884599683406	-0.00310236793944	-0.0495475183829	0.043342782504		53.0	62613.9999989	0.0846456064154	85.75	54430.0	0.157541796803	64.0	55126.9999996	0.11609556116	37.67619048	40585.0000001	0.0928327965503	53.0	62613.9999989	0.0846456064154	46.66666667	85145.0000002	0.0548084639966	59.41666667	54754.9999992	0.108513682168	85.66666667	52990.9999993	0.161662672286	17.95238095	32002.0000006	0.0560976843624	43.91666667	62699.0	0.0700436476978	40.41666667	41133.9999993	0.0982561060697	72.75	63475.9999994	0.114610246393	
CBSS-216592.1.peg.3937	0.0473039095223	0.0320318973245	0.0507119108424	0.0399064661456	0.884713433492	0.884713433492	-0.00340800132005	-0.0547238213622	0.0479078187221		24.76666667	62613.9999989	0.0395545192296	51.59285714	54430.0	0.0947875383795	46.33333333	55126.9999996	0.0840483489585	7.642857143	40585.0000001	0.0188317288234	24.76666667	62613.9999989	0.0395545192296	6.0	85145.0000002	0.00704680251334	21.0	54754.9999992	0.038352661858	70.08333333	52990.9999993	0.132255162822	2.142857143	32002.0000006	0.00669601007112	14.33333333	62699.0	0.0228605453516	23.16666667	41133.9999993	0.0563199948228	30.33333333	63475.9999994	0.047787090129	
EC 6.3.4.- Ligases that form carbon-nitrogen bonds	0.337057372588	0.0349317517018	0.339957333056	0.0266541758909	0.885809673552	0.885809673552	-0.0028999604678	-0.0471008863535	0.0413009654179		226.0011655	62613.9999989	0.360943503855	180.7333333	54430.0	0.332047277788	179.3004329	55126.9999996	0.325249755839	109.1595238	40585.0000001	0.268965193544	226.0011655	62613.9999989	0.360943503855	318.6083333	85145.0000002	0.374195000645	202.3333333	54754.9999992	0.369524853078	195.8833333	52990.9999993	0.369653966339	109.7166667	32002.0000006	0.342843155734	213.5	62699.0	0.3405157977	120.2337662	41133.9999993	0.292297773623	206.2388889	63475.9999994	0.324908451859	
"Glycolate, glyoxylate interconversions"	0.0821294767693	0.018184171965	0.0807661829338	0.00978400056213	0.886442020306	0.886442020306	0.00136329383553	-0.0200917395655	0.0228183272366		39.99642857	62613.9999989	0.0638777726558	63.3	54430.0	0.116296160206	48.46666667	55126.9999996	0.0879182010092	29.60952381	40585.0000001	0.0729568160896	39.99642857	62613.9999989	0.0638777726558	74.8	85145.0000002	0.0878501379997	42.01666667	54754.9999992	0.0767357623425	38.7	52990.9999993	0.0730312694618	29.975	32002.0000006	0.093666020872	53.91666667	62699.0	0.0859928653886	27.00952381	41133.9999993	0.065662283781	56.81666667	63475.9999994	0.0895088957567	
ABC transporter alkylphosphonate (TC 3.A.1.9.1)	0.0371625732544	0.017592810903	0.0358639651795	0.00878464449869	0.88657524605	0.88657524605	0.00129860807493	-0.0192983670111	0.021895583161		16.0	62613.9999989	0.025553390616	36.0	54430.0	0.0661399963255	21.0	55126.9999996	0.0380938560055	6.0	40585.0000001	0.0147837871134	16.0	62613.9999989	0.025553390616	45.0	85145.0000002	0.0528510188501	14.0	54754.9999992	0.0255684412386	19.0	52990.9999993	0.0358551452138	16.0	32002.0000006	0.0499968751944	28.0	62699.0	0.0446578095345	12.0	41133.9999993	0.0291729469544	19.0	63475.9999994	0.0299325729412	
Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	0.0342416694127	0.00571616220519	0.0350309917493	0.0106895907684	0.888001972159	0.888001972159	-0.000789322336619	-0.0133926796348	0.0118140349616		25.08333333	62613.9999989	0.0400602634083	18.03333333	54430.0	0.033131238894	17.95	55126.9999996	0.032561176919	14.75	40585.0000001	0.0363434766539	25.08333333	62613.9999989	0.0400602634083	19.83333333	85145.0000002	0.023293597193	15.0	54754.9999992	0.02739475847	16.0	52990.9999993	0.0301938064958	11.33333333	32002.0000006	0.0354144532523	13.54285714	62699.0	0.0215997976682	22.53333333	41133.9999993	0.0547803114951	25.9	63475.9999994	0.0408028231146	
Adaptation to d-cysteine	0.00519765604104	0.00449139150554	0.00555327530997	0.00325877539637	0.889167967509	0.889167967509	-0.000355619268934	-0.00595801047527	0.00524677193741		2.0	62613.9999989	0.003194173827	7.5	54430.0	0.0137791659011	4.5	55126.9999996	0.00816296914404	1.0	40585.0000001	0.00246396451891	2.0	62613.9999989	0.003194173827	0.333333333	85145.0000002	0.000391489028128	5.0	54754.9999992	0.00913158615665	5.0	52990.9999993	0.00943556452995	0.0	32002.0000006	0.0	4.0	62699.0	0.00637968707635	1.5	41133.9999993	0.0036466183693	3.0	63475.9999994	0.00472619572756	
cell division cluster containing FtsQ	0.042834638173	0.00865557246647	0.0435740235616	0.00769383249111	0.889350485742	0.889350485742	-0.000739385388588	-0.0123006167257	0.0108218459485		27.5	62613.9999989	0.0439198901212	20.7	54430.0	0.0380304978872	14.9	55126.9999996	0.0270284978325	21.71666667	40585.0000001	0.0535090961438	27.5	62613.9999989	0.0439198901212	43.08333333	85145.0000002	0.0505999569322	26.01666667	54754.9999992	0.0475146866412	18.01666667	52990.9999993	0.0339994841959	11.26666667	32002.0000006	0.0352061329598	31.16666667	62699.0	0.0497083951419	16.5	41133.9999993	0.0401128020623	34.85	63475.9999994	0.0549026403685	
CBSS-196164.1.peg.461	0.0389896598595	0.00288979343639	0.0394292068931	0.00628760092246	0.891042619214	0.891042619214	-0.000439547033596	-0.00775260378427	0.00687350971708		24.75	62613.9999989	0.0395279011091	23.33333333	54430.0	0.0428685161308	21.5	55126.9999996	0.0390008525771	16.16666667	40585.0000001	0.0398340930639	24.75	62613.9999989	0.0395279011091	28.25	85145.0000002	0.033178695167	29.25	54754.9999992	0.0534197790164	20.0	52990.9999993	0.0377422581198	11.53333333	32002.0000006	0.0360394141922	22.5	62699.0	0.0358857398045	15.0	41133.9999993	0.036466183693	23.5	63475.9999994	0.0370218665326	
"Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-6-naphthoate"	0.00136055136262	0.00109384889897	0.00143411348501	0.000417241245404	0.892565279806	0.892565279806	-7.35621223957e-05	-0.00133442020359	0.0011872959588		1.0	62613.9999989	0.0015970869135	1.0	54430.0	0.00183722212015	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	1.0	62613.9999989	0.0015970869135	2.666666667	85145.0000002	0.00313191222854	1.0	54754.9999992	0.00182631723133	0.5	52990.9999993	0.000943556452995	0.25	32002.0000006	0.000781201174912	1.0	62699.0	0.00159492176909	0.666666667	41133.9999993	0.00162071927605	1.166666667	63475.9999994	0.00183796500569	
CBSS-269801.1.peg.2186	0.00162911891937	0.00219650452891	0.0014729740849	0.00121241075225	0.892851131986	0.892851131986	0.000156144834477	-0.00244353732295	0.0027558269919		0.0	62613.9999989	0.0	3.333333333	54430.0	0.00612407373323	1.333333333	55126.9999996	0.00241865752355	0.5	40585.0000001	0.00123198225945	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	2.0	54754.9999992	0.00365263446266	1.166666667	52990.9999993	0.00220163172428	0.0	32002.0000006	0.0	1.033333333	62699.0	0.00164808582753	0.333333333	41133.9999993	0.000810359636811	0.333333333	63475.9999994	0.000525132858093	
Quinone oxidoreductase family	0.00585008948437	0.00301590581294	0.00554859059312	0.00385301767899	0.89330187663	0.89330187663	0.00030149889125	-0.00461254069728	0.00521553847978		4.30952381	62613.9999989	0.00688268408036	3.5	54430.0	0.00643027742054	5.5	55126.9999996	0.00997696228716	2.0	40585.0000001	0.00492792903781	4.30952381	62613.9999989	0.00688268408036	0.0	85145.0000002	0.0	3.25	54754.9999992	0.00593553100183	6.5	52990.9999993	0.0122662338889	0.0	32002.0000006	0.0	2.166666667	62699.0	0.00345566383356	1.545454545	41133.9999993	0.00375712195514	5.0	63475.9999994	0.00787699287927	
At1g24340	0.000483657788014	0.000650468450261	0.000551109052796	0.000880549370692	0.893387557429	0.893387557429	-6.74512647816e-05	-0.00117122878488	0.00103632625532		0.333333333	62613.9999989	0.000532362303967	1.0	54430.0	0.00183722212015	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.333333333	62613.9999989	0.000532362303967	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.5	52990.9999993	0.000943556452995	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	1.5	63475.9999994	0.00236309786378	
Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate)	0.275658999905	0.0285746897346	0.278167398023	0.0299219044614	0.8948600806	0.8948600806	-0.0025083981183	-0.0437478380258	0.0387310417892		179.125	62613.9999989	0.28607819338	161.5833333	54430.0	0.296864474187	155.9166667	55126.9999996	0.282831764292	86.25	40585.0000001	0.212516939756	179.125	62613.9999989	0.28607819338	246.5666667	85145.0000002	0.289584434435	159.25	54754.9999992	0.290841019089	156.3166667	52990.9999993	0.294987199151	83.58333333	32002.0000006	0.261181592802	201.7261905	62699.0	0.321737492624	112.8333333	41133.9999993	0.274306737254	143.4242424	63475.9999994	0.22595034722	
CBSS-393121.3.peg.2760	0.805566528977	0.0922429669219	0.812845235535	0.0836742904419	0.898638943758	0.898638943758	-0.00727870655833	-0.131535911751	0.116978498634		562.9833333	62613.9999989	0.899133314131	363.6666667	54430.0	0.668136444424	440.8303571	55126.9999996	0.799663245058	284.5075758	40585.0000001	0.701016572131	562.9833333	62613.9999989	0.899133314131	737.625	85145.0000002	0.866316283984	387.5690476	54754.9999992	0.707824029962	436.5	52990.9999993	0.823724783465	314.1666667	32002.0000006	0.981709476577	504.7833333	62699.0	0.805089926953	322.4880952	41133.9999993	0.78399400789	491.7670996	63475.9999994	0.774729188362	
Formate dehydrogenase	0.0111201181268	0.010428490089	0.0102867792013	0.00973039569847	0.898658670476	0.898658670476	0.000833338925458	-0.0133883378036	0.0150550156545		4.152380952	62613.9999989	0.0066317132783	17.7	54430.0	0.0325188315267	7.9	55126.9999996	0.0143305458306	2.681818182	40585.0000001	0.00660790484661	4.152380952	62613.9999989	0.0066317132783	0.0	85145.0000002	0.0	6.2	54754.9999992	0.0113231668343	16.11904762	52990.9999993	0.030418462796	0.485714286	32002.0000006	0.00151776228358	3.166666667	62699.0	0.00505058560264	1.119047619	41133.9999993	0.00272049306904	6.785714286	63475.9999994	0.0106902046223	
Serine Biosynthesis	0.127785691788	0.0211605414436	0.129291584167	0.0170223710801	0.903890389634	0.903890389634	-0.00150589237897	-0.0287363965075	0.0257246117496		66.38654401	62613.9999989	0.106025080671	87.96666667	54430.0	0.161614305842	72.77063492	55126.9999996	0.132005432765	46.16666667	40585.0000001	0.113753028631	66.38654401	62613.9999989	0.106025080671	125.4111111	85145.0000002	0.14729122215	82.91785714	54754.9999992	0.15143431128	64.30277778	52990.9999993	0.12134660184	47.01111111	32002.0000006	0.146900540932	84.8702381	62699.0	0.135361390293	42.19444444	41133.9999993	0.102578024118	74.98333333	63475.9999994	0.118128636541	
EC 3.4.13.- Dipeptidases	0.0796679760143	0.0131619754027	0.0783182758575	0.0205915195888	0.904586306159	0.904586306159	0.00134970015679	-0.0235969910584	0.026296391372		57.0	62613.9999989	0.0910339540694	30.5	54430.0	0.0560352746647	38.0	55126.9999996	0.0689317394385	36.5	40585.0000001	0.0899347049401	57.0	62613.9999989	0.0910339540694	69.0	85145.0000002	0.0810382289034	43.0	54754.9999992	0.0785316409472	43.0	52990.9999993	0.0811458549576	14.0	32002.0000006	0.0437472657951	50.5	62699.0	0.0805435493389	47.0	41133.9999993	0.114260708905	45.5	63475.9999994	0.0716806352014	
"DNA repair, bacterial RecBCD pathway"	0.255652770191	0.0231179492523	0.259184010602	0.0590999690907	0.904741073638	0.904741073638	-0.00353124041105	-0.0717124394316	0.0646499586095		159.497619	62613.9999989	0.254731560039	118.9166667	54430.0	0.218476330516	138.0833333	55126.9999996	0.250482219785	120.9404762	40585.0000001	0.297993042256	159.497619	62613.9999989	0.254731560039	219.25	85145.0000002	0.257501908508	123.7833333	54754.9999992	0.226067634557	139.2	52990.9999993	0.262686116514	57.88095238	32002.0000006	0.180866672017	136.2666667	62699.0	0.217334673121	145.3611111	41133.9999993	0.353384331946	199.8	63475.9999994	0.314764635456	
HMG-CoA	0.000625197136723	0.000533708533404	0.000672104587655	0.000670327101068	0.905117455385	0.905117455385	-4.69074509321e-05	-0.000906559369837	0.000812744467973		0.740909091	62613.9999989	0.00118329621333	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.125	40585.0000001	0.000307995564863	0.740909091	62613.9999989	0.00118329621333	0.916666667	85145.0000002	0.00107659482882	0.0	54754.9999992	0.0	0.2	52990.9999993	0.000377422581198	0.525	32002.0000006	0.00164052246732	0.958333333	62699.0	0.00152846669484	0.2	41133.9999993	0.000486215782573	0.0	63475.9999994	0.0	
2-Ketogluconate Utilization	0.00801798936404	0.00643552141385	0.0087524008269	0.0117131096373	0.905325064672	0.905325064672	-0.00073441146286	-0.0145894477414	0.0131206248156		3.5	62613.9999989	0.00558980419724	11.0	54430.0	0.0202094433217	6.5	55126.9999996	0.0117909554303	2.0	40585.0000001	0.00492792903781	3.5	62613.9999989	0.00558980419724	0.0	85145.0000002	0.0	4.5	54754.9999992	0.00821842754099	18.0	52990.9999993	0.0339680323078	0.0	32002.0000006	0.0	4.5	62699.0	0.0071771479609	0.0	41133.9999993	0.0	2.0	63475.9999994	0.00315079715171	
Peptide methionine sulfoxide reductase	0.0659070433909	0.0156573104022	0.0673296846443	0.0213646978418	0.906996333565	0.906996333565	-0.00142264125335	-0.0281446049415	0.0252993224348		33.83333333	62613.9999989	0.0540347739014	25.5	54430.0	0.0468491640639	37.83333333	55126.9999996	0.068629407242	36.0	40585.0000001	0.0887027226806	33.83333333	62613.9999989	0.0540347739014	70.83333333	85145.0000002	0.0831914185564	26.91666667	54754.9999992	0.0491583721494	32.33333333	52990.9999993	0.0610166506207	35.53333333	32002.0000006	0.111034726984	30.0	62699.0	0.0478476530726	30.33333333	41133.9999993	0.0737427270154	38.83333333	63475.9999994	0.0611779780238	
At1g01770	0.00470430776992	0.00363929414695	0.00498981290317	0.0040789841054	0.909371352097	0.909371352097	-0.000285505133244	-0.00574215409362	0.00517114382713		1.0	62613.9999989	0.0015970869135	6.0	54430.0	0.0110233327209	3.0	55126.9999996	0.00544197942936	3.0	40585.0000001	0.00739189355672	1.0	62613.9999989	0.0015970869135	1.0	85145.0000002	0.00117446708556	4.0	54754.9999992	0.00730526892532	2.0	52990.9999993	0.00377422581198	4.0	32002.0000006	0.0124992187986	3.0	62699.0	0.00478476530726	0.0	41133.9999993	0.0	1.0	63475.9999994	0.00157539857585	
MazEF toxin-antitoxing (programmed cell death) system	0.0217819455489	0.00649945163869	0.021138546023	0.010447668489	0.909677950466	0.909677950466	0.000643399525832	-0.0119498096471	0.0132366086988		16.5	62613.9999989	0.0263519340727	5.0	54430.0	0.00918611060076	14.5	55126.9999996	0.0263029005752	7.0	40585.0000001	0.0172477516323	16.5	62613.9999989	0.0263519340727	21.5	85145.0000002	0.0252510423395	6.0	54754.9999992	0.010957903388	15.0	52990.9999993	0.0283066935899	12.5	32002.0000006	0.0390600587456	10.5	62699.0	0.0167466785754	9.5	41133.9999993	0.0230952496722	5.5	63475.9999994	0.0086646921672	
"CO2 uptake, carboxysome"	0.029167102569	0.0132994902116	0.0300505727796	0.0106458217824	0.910085517303	0.910085517303	-0.000883470210565	-0.0179695719817	0.0162026315605		15.41666667	62613.9999989	0.0246217565884	26.0	54430.0	0.047767775124	20.06666667	55126.9999996	0.0364007957446	2.142857143	40585.0000001	0.00527992396944	15.41666667	62613.9999989	0.0246217565884	30.91666667	85145.0000002	0.0363106073991	24.33333333	54754.9999992	0.0444403859563	16.0	52990.9999993	0.0301938064958	9.0	32002.0000006	0.0281232422968	26.5	62699.0	0.0422654268808	6.25	41133.9999993	0.0151942432054	12.75	63475.9999994	0.0200863318421	
Aminoglycoside adenylyltransferases	0.00318453171538	0.00177834922742	0.00331377176888	0.00179896116228	0.91130591672	0.91130591672	-0.0001292400535	-0.00264989791508	0.00239141780808		2.0	62613.9999989	0.003194173827	0.0	54430.0	0.0	3.0	55126.9999996	0.00544197942936	2.0	40585.0000001	0.00492792903781	2.0	62613.9999989	0.003194173827	2.0	85145.0000002	0.00234893417111	1.0	54754.9999992	0.00182631723133	2.0	52990.9999993	0.00377422581198	2.0	32002.0000006	0.0062496093993	1.0	62699.0	0.00159492176909	2.0	41133.9999993	0.00486215782573	1.0	63475.9999994	0.00157539857585	
Fatty Acid Biosynthesis FASII	0.766420170872	0.0255518882441	0.761546956876	0.0919407839307	0.912956166715	0.912956166715	0.00487321399658	-0.100577618498	0.110324046491		483.3095238	62613.9999989	0.77188731563	426.7357143	54430.0	0.784008293771	413.829798	55126.9999996	0.750684415991	292.175	40585.0000001	0.719908833312	483.3095238	62613.9999989	0.77188731563	681.2833333	85145.0000002	0.8001448509	394.2416667	54754.9999992	0.720010349203	416.3333333	52990.9999993	0.785668006464	299.2166667	32002.0000006	0.934993646317	471.5928571	62699.0	0.752153713935	257.9261905	41133.9999993	0.6270389228	475.7	63475.9999994	0.749417102534	
Bacterial cyanide production and tolerance mechanisms	0.00225863414233	0.00505045947855	0.00255250820944	0.00309581692667	0.914310295796	0.914310295796	-0.000293874067109	-0.00636562019075	0.00577787205653		0.0	62613.9999989	0.0	0.0	54430.0	0.0	0.0	55126.9999996	0.0	5.5	40585.0000001	0.013551804854	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	4.333333333	54754.9999992	0.00791404133516	1.0	52990.9999993	0.00188711290599	0.0	32002.0000006	0.0	0.0	62699.0	0.0	0.0	41133.9999993	0.0	3.5	63475.9999994	0.00551389501549	
Biogenesis of cbb3-type cytochrome c oxidases	0.001064724609	0.00150574798224	0.00097538631888	0.00100673431891	0.914674818882	0.914674818882	8.93382901183e-05	-0.00175190907528	0.00193058565552		2.0	62613.9999989	0.003194173827	0.0	54430.0	0.0	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	2.0	62613.9999989	0.003194173827	0.0	85145.0000002	0.0	1.0	54754.9999992	0.00182631723133	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	1.0	62699.0	0.00159492176909	1.0	41133.9999993	0.00243107891286	0.0	63475.9999994	0.0	
Staphylococcal phi-Mu50B-like prophages	0.0300965002302	0.0046478116517	0.0297316425442	0.00584530072852	0.915275662736	0.915275662736	0.000364857685999	-0.00712809549075	0.00785781086275		16.0	62613.9999989	0.025553390616	21.33333333	54430.0	0.0391940718905	17.25	55126.9999996	0.0312913817188	12.5	40585.0000001	0.0307995564863	16.0	62613.9999989	0.025553390616	24.0	85145.0000002	0.0281872100534	16.25	54754.9999992	0.0296776550091	14.58333333	52990.9999993	0.0275203965394	11.83333333	32002.0000006	0.0369768556021	20.5	62699.0	0.0326958962663	7.583333333	41133.9999993	0.0184356817551	21.0	63475.9999994	0.0330833700929	
Lipopolysaccharide-related cluster in Alphaproteobacteria	0.0588742703153	0.0132264567677	0.0578118668886	0.0175583309138	0.91623962589	0.91623962589	0.00106240342671	-0.0210704734814	0.0231952803348		41.5	62613.9999989	0.0662791069102	28.0	54430.0	0.0514422193643	24.5	55126.9999996	0.0444428320064	18.0	40585.0000001	0.0443513613403	41.5	62613.9999989	0.0662791069102	68.5	85145.0000002	0.0804509953607	30.0	54754.9999992	0.0547895169399	34.0	52990.9999993	0.0641618388037	29.5	32002.0000006	0.0921817386396	34.5	62699.0	0.0550248010335	17.0	41133.9999993	0.0413283415187	25.0	63475.9999994	0.0393849643964	
Hydrogenases	0.199152641297	0.0230663949108	0.201152259464	0.0355383155982	0.918377880815	0.918377880815	-0.00199961816717	-0.0451855048273	0.041186268493		124.7337662	62613.9999989	0.199210665669	109.1666667	54430.0	0.200563414845	110.0	55126.9999996	0.199539245743	64.23333333	40585.0000001	0.158268654256	124.7337662	62613.9999989	0.199210665669	202.75	85145.0000002	0.238123201597	88.9	54754.9999992	0.162359601865	88.5	52990.9999993	0.16700949218	86.0	32002.0000006	0.26873320417	121.3333333	62699.0	0.193517174596	89.5	41133.9999993	0.217581562701	125.5	63475.9999994	0.19771252127	
Raj MurE	0.199381985202	0.0221115988294	0.201323831985	0.0356364312039	0.919982179383	0.919982179383	-0.00194184678274	-0.0448764743525	0.0409927807871		122.2333333	62613.9999989	0.195217257007	98.36666667	54430.0	0.180721415892	119.6	55126.9999996	0.216953579917	96.28333333	40585.0000001	0.237238717087	122.2333333	62613.9999989	0.195217257007	145.55	85145.0000002	0.170943684303	96.03333333	54754.9999992	0.175387331443	81.73333333	52990.9999993	0.154240028177	86.15	32002.0000006	0.269201924875	125.0666667	62699.0	0.199471549307	87.08333333	41133.9999993	0.21170645532	125.6416667	63475.9999994	0.197935702787	
ct6A	0.0497868699298	0.00950991940267	0.0505355207846	0.013479081168	0.92139687126	0.92139687126	-0.000748650854842	-0.0174403391755	0.0159430374658		29.83333333	62613.9999989	0.0476464262474	35.72222222	54430.0	0.0656296568436	24.70833333	55126.9999996	0.0448207472385	14.45833333	40585.0000001	0.0356248203276	29.83333333	62613.9999989	0.0476464262474	48.83333333	85145.0000002	0.0573531426741	34.11111111	54754.9999992	0.06229771	26.83333333	52990.9999993	0.0506375296378	22.5	32002.0000006	0.0703081057421	32.33333333	62699.0	0.0515691371952	12.58333333	41133.9999993	0.0305910763121	24.0	63475.9999994	0.0378095658205	
"D-galactarate, D-glucarate and D-glycerate catabolism"	0.0431748468423	0.00715899909903	0.0438324809205	0.0126388210793	0.92188207872	0.92188207872	-0.000657634078209	-0.0156675349586	0.0143522668022		24.55238095	62613.9999989	0.0392122863105	23.06904762	54430.0	0.0423829645783	31.31428571	55126.9999996	0.0568038995596	19.0547619	40585.0000001	0.0469502572378	24.55238095	62613.9999989	0.0392122863105	29.36428571	85145.0000002	0.0344873870573	19.01904762	54754.9999992	0.0347348143919	31.85	52990.9999993	0.0601045460558	15.9952381	32002.0000006	0.0499819951869	13.11666667	62699.0	0.0209200572099	20.42619048	41133.9999993	0.0496576809461	30.21190476	63475.9999994	0.0475957917327	
At3g50560	0.000153101843346	0.000342346129202	0.000132910147424	0.00029719612454	0.922674808255	0.922674808255	2.01916959221e-05	-0.0004327625071	0.000473145898944		0.0	62613.9999989	0.0	0.5	54430.0	0.000918611060076	0.0	55126.9999996	0.0	0.0	40585.0000001	0.0	0.0	62613.9999989	0.0	0.0	85145.0000002	0.0	0.0	54754.9999992	0.0	0.0	52990.9999993	0.0	0.0	32002.0000006	0.0	0.5	62699.0	0.000797460884544	0.0	41133.9999993	0.0	0.0	63475.9999994	0.0	
